ANNAT PLACE	Micklefield	LS25	53.7975	-1.3315	1:O4CY;2:O4CQ;3:O4CX;4:O4CP;5:O4CW;6:O4CO;7:O4CV;8:O4CN;
Annie Street	Morley	LS27	53.7456	-1.5981	17:J7NY;19:JAMN;
Anning Fold	Garforth	LS25	53.8005	-1.3652	1:HZ5Y;2:HZ60;3:FYON;4:IX0M;5:FYOQ;
Apperley Lane	Apperley Bridge	BD10	53.8417	-1.7036	ELAM COTTAGE WOODHOUSE GROVE SCHOOL:EVEB;ELMWOOD:EVBW;EPWORTH WOODHOUSE GROVE SCHOOL:EVED;FERNIE LODGE WOODHOUSE GROVE SCHOOL:KCYB;FLAT 1 GROVE COTTAGE:DC1V;FLAT 2 GROVE COTTAGE:DC1W;FLAT 3 GROVE COTTAGE:DC1X;FLAT 4 GROVE COTTAGE:DC1Y;HEADMASTERS HOUSE WOODHOUSE GROVE SCHOOL:EVEF;JUNIOR BOARDING HOUSE WOODHOUSE GROVE SCHOOL:EVEE;NORTHGATE WOODHOUSE GROVE SCHOOL:EVEC;RESIDENTIAL ACCOMMODATION WOODHOUSE GROVE SCHOOL:LRKG;STUDY MASTER FLAT WOODHOUSE GROVE SCHOOL:EVEG;WARATAH COTTAGE:KMLQ;WESLEY WOODHOUSE GROVE SCHOOL:M74Z;
Apperley Lane	Rawdon	LS19	53.8514	-1.6939	1 THE ROW:H870;1 WESTFIELD HOUSE:KBXT;11:KMMT;12:KMLZ;13:FZXQ;14:KMM3;15:KMM5;17:GWDG;1:FZ3P;2 THE ROW:H873;2 WESTFIELD HOUSE:K6AA;2:HZXC;3 THE ROW:H875;3:I06J;4 THE ROW:H86Y;4:H4V5;5 THE ROW:DEMB;5:H5JL;6 THE ROW:H8G3;6:H5JJ;7:H5K6;8:H5K1;9:H5IY;ACACIA LODGE:KMLP;AINLEYS:GVSS;APPERLEY GRANGE:JM97;APPERLEY MOUNT:FX7R;BARN COTTAGE:L3HV;BEECH COTTAGE:JM8Z;BEECH COURT:KMMI;BRAMSTON:LGZS;BROOKLANDS:H5KB;CHALFONT HOUSE:H4VR;DAIRSIE:FX7S;DOVE COTTAGE:K6AD;FLAT PRINCESS HOTEL:HS74;GARAGE SITE:KMLD;GRANGE COURT:LMZ0;HOLMEHURST LODGE:FYI8;HOLMEHURST:KMMD;LAYTON COTTAGE:H5IW;LINDLEY:FY4O;MOOR VIEW:JM9I;NEW COTTAGE:F01M;NORTH LODGE BRONTE HOUSE SCHOOL:GVVZ;PRIMROSE COTTAGE:J7O1;SHENLEY:HYVN;SPRINGBROOK COTTAGE:JM92;SPRINGWOOD:F01S;STONECROFT:KMLA;STONELEIGH:KIEG;THE COACH HOUSE:J7O0;THE GABLES:KMMP;THE OLD RAWDON MANSE:J7O2;WEST VIEW:KMLI;WESTFIELD COTTAGE:HYVH;WESTFIELD LODGE:HYVE;WILLOWBROOK:H7CY;WOOD EDGE:EVC5;WOODLANDS VIEW:KMMC;WOODLAWN COTTAGE:GVS9;WOODLAWN:EVC2;
Apple Tree Close	East Ardsley	WF3	53.7253	-1.5419	10:JETD;11:EQ3Q;12:EQ3T;14:FKZO;15:FL00;16:FKZX;17:FKZE;1:JETB;2:E9LW;3:EQ33;4:EQ36;5:LUH2;6:EQ3X;7:EQ42;8:EQ45;9:EQ41;
Apple Tree Court	East Ardsley	WF3	53.7248	-1.5413	10:FDLW;11:FDM2;12:FDM3;14:F49O;15:FDLT;16:GL6S;17:FDLR;1:FNKX;2:F49Q;3:FENJ;4:FDL0;5:K9WH;6:GLWA;7:FDLY;8:FDM5;9:K9WN;
Apple Tree Lane	Kippax	LS25	53.7651	-1.3675	10:MD32;11:G5KD;12:G5L8;14:G5KK;15:G5KJ;16:E5AA;17:HB7E;18:G5KG;19:HB7C;1:LPA2;20:G5KI;21:E6BV;22:MD3V;23:GASD;24:I11Q;25:HB79;26:I11W;27:HDPG;28:I22S;29:H9B6;2:G5L9;30:I22V;31:HB7U;32:I170;33:HB7S;34:I16U;35:HB7L;36:LPAZ;38:MD3X;3:G6AS;40:HSIG;42:HB7W;44:MD4S;46:H9EN;48:H9EL;4:JFBZ;50:HDPF;5:G6AQ;6:G5L5;7:G5KP;8:E5AB;9:G5KN;
Apple Tree Mews	Kippax	LS25	53.7649	-1.3671	10:I22N;12:I22H;14:I1W0;16:I1WD;18:I1WF;1:HLVW;2:I1W7;3:GN7E;4:HR2V;5:G5KQ;6:I128;8:HLWP;
Apple Tree Walk	Kippax	LS25	53.7655	-1.3679	10:HB89;11:GAS9;14:GASM;16:MD4R;18:GASU;1:HD80;2:IF9P;3:HD82;4:HB8E;5:GASW;6:IF9O;7:GASP;8:E6BW;9:GAS5;
Appleby Lane	Garforth	LS25	53.7925	-1.3684	10:L16R;11:L179;12:L177;13:L17B;14:LCAH;15:L171;17:IJ8U;19:K353;1:L17Q;2:L17P;3:K1SU;4:LCAG;5:L16U;6:L16V;7:L16X;8:L16Z;9:L175;
Appleby Place	Halton	LS15	53.7981	-1.4811	10:EDXK;11:J7O6;12:EDXL;14:EDXM;15:M8Z6;16:F90R;17:EDXN;18:FU0S;19:EDXO;1:EDXW;20:EDXX;21:EDXP;22:J7O7;23:F910;24:MC8I;25:M8ZJ;26:J850;27:FU0Q;28:J851;29:F912;2:EDXE;30:F913;31:F914;32:F918;33:F915;34:LLNY;35:F916;36:FU0P;37:F917;39:J852;3:EDXG;41:J853;43:J854;45:J855;47:J856;49:J857;4:EDXI;51:J858;53:HP6O;5:JAMO;6:LHL6;7:J7O4;8:EDXC;9:J7O5;
