Delph Court	Woodhouse	LS6	53.8176	-1.5556	10:IBSM;11:FXQV;12:IBSN;14:JEVA;15:IBSO;16:DE3D;17:IBSP;18:IBSQ;19:JEVB;1:IBSF;20:IBSR;21:DE3E;22:J9V4;23:J9V5;24:JDND;25:J7Q7;26:J7Q8;27:J7Q9;2:IBSG;3:IBSH;4:HRAN;5:IBSI;6:IBSJ;7:IBSK;8:JEV9;9:IBSL;
Delph End	Pudsey	LS28	53.7951	-1.6836	42:HH9X;44:HHA0;50:HHA3;52:HHA5;54:HHA7;58:HH1D;60:HOTY;DELPH HOUSE, 2:HFZV;GARAGE SITE REAR OF, 5862:LQW7;
Delph Hill	Pudsey	LS28	53.7976	-1.6609	1:NNSB;3:NNSC;
Delph Lane	Woodhouse	LS6	53.8163	-1.5563	1 DELPH MEWS:NINO;1 QUARRY MOUNT:J0N2;10:L0FY;11 QUARRY MOUNT:J0MY;12 RIDGEWAY TERRACE:GX4G;13 INGLEWOOD TERRACE:HUV7;14 RIDGEWAY TERRACE:GAVK;14:J7QA;16 RIDGEWAY TERRACE:GAVM;17 INGLEWOOD TERRACE:GYB4;18 RIDGEWAY TERRACE:GAVO;18:LG6B;19 INGLEWOOD TERRACE:HXL8;2 DELPH MEWS:NINP;2 RIDGEWAY TERRACE:HDI2;20 RIDGEWAY TERRACE:GAVP;20:K0VL;21 INGLEWOOD TERRACE:HSZU;23 INGLEWOOD TERRACE:GOZL;24:JCFU;25 INGLEWOOD TERRACE:LR5N;26:J7QC;27 INGLEWOOD TERRACE:E406;3 INGLEWOOD TERRACE:FUI1;3 QUARRY MOUNT:J0N1;30:JCFW;30B:L40Z;32:L0GN;34:L0G5;36:JCFS;38:L0G3;4 RIDGEWAY TERRACE:HDIC;42:L0FZ;44:IIZM;46:DCOK;48:DXY4;4:K0VO;5 INGLEWOOD TERRACE:HUVB;5 QUARRY MOUNT:J0N7;50:K25C;54:IFP4;56:K0IO;58:K0IZ;6 RIDGEWAY TERRACE:HDIB;6:DCOJ;7 INGLEWOOD TERRACE:HUY6;7 QUARRY MOUNT:LJ91;8:DXYR;9 QUARRY MOUNT:J0MZ;BASEMENT FLAT, 48:JDNF;FLAT 1 10 RIDGEWAY TERRACE:L6NH;FLAT 1 15 INGLEWOOD TERRACE:HXL4;FLAT 1 29 INGLEWOOD TERRACE:HXFI;FLAT 1 8 RIDGEWAY TERRACE:J7OU;FLAT 1 9 INGLEWOOD TERRACE:HUYG;FLAT 2 10 RIDGEWAY TERRACE:L6UN;FLAT 2 15 INGLEWOOD TERRACE:EZDB;FLAT 2 29 INGLEWOOD TERRACE:FWCG;FLAT 2 8 RIDGEWAY TERRACE:MG2O;FLAT 2 9 INGLEWOOD TERRACE:HUYK;FLAT 3 10 RIDGEWAY TERRACE:L6UO;FLAT 3 29 INGLEWOOD TERRACE:HULA;FLAT 3 8 RIDGEWAY TERRACE:ME2S;FLAT 3 9 INGLEWOOD TERRACE:FWCM;FLAT 4 29 INGLEWOOD TERRACE:EZDC;FLAT 4 9 INGLEWOOD TERRACE:HUZ3;FLAT A, 40:J7QE;FLAT A, 52:IFP5;FLAT AT, 12:LNFV;FLAT B, 40:J7QD;FLAT B, 52:J7QF;FLAT BASEMENT 23 INGLEWOOD TERRACE:JFL5;FLAT C, 52:K260;GROUND FLOOR FLAT, 28:EWVU;LOWER FLAT A, 22:JDNE;LOWER MAISONETTE 11 INGLEWOOD TERRACE:HUVI;ROOM 1 12 RIDGEWAY TERRACE:KG4J;ROOM 1 16 RIDGEWAY TERRACE:O1NG;ROOM 1, 44:O1N8;ROOM 2 12 RIDGEWAY TERRACE:KG4K;ROOM 2 16 RIDGEWAY TERRACE:O1NH;ROOM 2, 44:O1N9;ROOM 3 12 RIDGEWAY TERRACE:KG4L;ROOM 3 16 RIDGEWAY TERRACE:O1NI;ROOM 3, 44:O1NA;ROOM 4 12 RIDGEWAY TERRACE:KG4M;ROOM 4 16 RIDGEWAY TERRACE:O1NJ;ROOM 4 23 INGLEWOOD TERRACE:M50J;ROOM 4, 44:O1NB;ROOM 5 16 RIDGEWAY TERRACE:O1NK;ROOM 5, 44:O1NC;ROOM 6 16 RIDGEWAY TERRACE:O1NL;ROOM 6, 44:O1ND;ROOM 7, 44:O1NE;ROOM 8, 44:O1NF;TOP FLOOR FLAT, 28:EWVT;UPPER FLAT B, 22:J7QB;UPPER MAISONETTE 11 INGLEWOOD TERRACE:GXXE;
Delph Mount	Woodhouse	LS6	53.8157	-1.5572	10:K4WJ;11:K4WL;11A:K23W;12:K4WQ;14:DCON;15:K24E;16:LSXH;17:K24Z;18:K252;19:FVGI;1:K0IU;20:DCOO;21:K24M;22:K24G;23:K24J;24:K24D;25:K24P;26:K24S;27:K0J1;28:K0KQ;29:K0KT;2:FVGM;30:FVGN;31:LT8Q;32:K1LC;33:K0KV;34:LT8C;35:K0KD;36:DCOP;37:K0KK;38:K0KN;39:K1LE;3:K0IY;40:LT8R;41:DCOQ;42:FVGP;43:II08;44:K1UC;45:K1LI;46:K1UB;47:DCOR;49:II04;4:K25G;50:FVGJ;52:DCOS;54:K26C;56:K0K9;58:K26K;5:DCOL;60:K265;62:K26D;64:K0K3;66:DCOT;68:K267;6:K24C;70:K26M;72:K0K6;7:FVGH;8:K248;9:DCOM;ROOM 1, 11:O1NR;ROOM 1, 11A:O1NY;ROOM 1, 19:O1O4;ROOM 1, 28:O1O9;ROOM 1, 42:NGHT;ROOM 1, 5:O1NM;ROOM 2, 11:O1NS;ROOM 2, 11A:O1NZ;ROOM 2, 19:O1O5;ROOM 2, 28:O1OA;ROOM 2, 42:NGHU;ROOM 2, 5:O1NN;ROOM 3, 11:O1NT;ROOM 3, 11A:O1O0;ROOM 3, 19:O1O6;ROOM 3, 28:O1OB;ROOM 3, 42:NGHV;ROOM 3, 5:O1NO;ROOM 4, 11:O1NU;ROOM 4, 11A:O1O1;ROOM 4, 19:O1O7;ROOM 4, 28:O1OC;ROOM 4, 42:NGHW;ROOM 4, 5:O1NP;ROOM 5, 11:O1NV;ROOM 5, 11A:O1O2;ROOM 5, 19:O1O8;ROOM 5, 28:O1OD;ROOM 5, 5:O1NQ;ROOM 6, 11:O1NW;ROOM 6, 11A:O1O3;ROOM 6, 28:O1OE;ROOM 7, 11:O1NX;
Delph View	Woodhouse	LS6	53.8153	-1.5569	1:KEIO;2:KEIP;4:KEIR;5:KEIS;6:KEIT;7:KEIU;
DELPHINIUM GROVE	Adel	LS16	53.8539	-1.5902	10:OA1M;11:OA0U;12:OA1L;13:OA0V;1:OA0P;2:OA1O;3:OA0Q;5:OA0R;6:OA1U;7:OA0S;8:OA1T;9:OA0T;
Dene House Court	Woodhouse	LS2	53.8097	-1.5485	10:DVZE;11:DVZD;12:L107;14:L203;15:FVH0;16:L10D;17:L10B;19:L10A;1:L0ZU;20:DVZ8;21:L202;22:IJBJ;23:DVYX;24:DVYW;25:IJBI;26:DVYU;28:DVYK;29:DVYZ;2:L1ZP;30:DVYQ;31:IJBG;32:DVYO;33:FVH3;34:IJBF;35:DVZ7;36:DVYR;37:DVZC;38:IJBN;39:FVH4;3:L1ZR;40:DVZ5;41:DVZ4;42:DVZA;43:DVZ0;44:GXTS;45:DVZB;4:L201;5:L1ZZ;6:L1ZY;7:L1ZW;8:L1ZU;9:L1ZT;
Denesway	Garforth	LS25	53.7866	-1.3741	10:LRNG;11:GDXU;12:FFT1;13:FFSW;14:FFSY;15:FFTA;16:FFT4;17:FFT7;18:FFT8;19:GDXO;1:IIVB;20:GDYB;21:GDYD;22:GDYM;23:IHZ0;24:GDYI;25:GDYK;26:GDY1;27:IHYV;28:GTXX;29:GDY8;2:FG40;30:GDY4;31:GDY5;32:GDY7;33:FG45;3:IIVA;4:FG44;5:IHZ1;6:FFTE;7:FFTH;8:FWSF;9:GDXP;
Deneway	Stanningley	LS28	53.8073	-1.6770	10:EE3O;11:LERA;12:E9R1;14:E9R6;16:E9R9;1:EA2O;2:EA2R;3:E9R7;4:FRRU;5:FRRT;6:E9QJ;7:EE3K;8:EE3H;9:EE3Q;
