Fewston Avenue	Cross Green	LS9	53.7887	-1.5191	3:DO6C;5:DO6A;9:GWRR;11:GWRQ;19:DO66;FLAT 1, 16:K8WB;FLAT 1A, 1:FRAI;FLAT 1B, 1:EVNG;FLAT 2, 16:KGZI;FLAT 3, 16:KGZJ;FLAT 4, 16:NUNM;
Fewston Court	Cross Green	LS9	53.7908	-1.5186	1:HQMC;2:JPOP;3:JQXM;4:LOUO;5:FVPN;6:JQXQ;7:JQXU;8:JQLR;9:JQLS;10:JQLX;11:JQLZ;12:FVPM;14:JSHC;15:KRUT;16:JSH6;17:IU5H;18:IU5J;19:JSHG;20:FVPG;21:JSGN;22:GO2W;23:JSGY;24:JSGS;25:IT5Y;26:GM50;27:GM52;28:IT67;29:IT62;30:IT5G;31:HSJ8;32:FVGA;33:LCZY;34:IT5M;35:IT5I;36:JSTR;37:HXUQ;38:HXLO;39:IUF3;40:HWY8;
Fidler Close	Garforth	LS25	53.7937	-1.3869	1:DRI6;2:DRI4;3:DRI3;4:DRI2;5:DUBU;6:FYY3;7:DQ3N;8:DQM4;9:DQM3;10:DQM1;11:HQIY;12:DQLZ;13:DQLP;
FIDLER TERRACE	Garforth	LS25	53.7921	-1.3883	1:DQM6;2:DQLW;3:DQLU;4:DQLT;5:LH39;
Field End	Halton	LS15	53.7957	-1.4647	1:DL9V;2:DOGK;3:EG21;4:DOGI;5:LTNI;6:DO71;7:EG1Y;8:LYIV;9:EG1X;10:HTBY;11:EG1U;12:DO6V;14:LYAW;15:EG1S;16:DO6R;17:EG1Q;18:EG1N;19:EFSW;20:EG2H;21:GP5G;22:EG2F;23:GP5F;24:EG2C;25:EG2B;26:MB17;27:EG29;28:EG28;29:EFSQ;30:MB16;31:EFSN;32:GQ16;33:EFSL;34:EHX9;35:EFSJ;36:EG2I;37:EHXD;38:EGRS;39:EGRP;40:LTNY;41:GP5P;42:EGRV;43:EG3F;44:EG3E;45:EG3D;46:EGS8;47:EGS6;48:DOJM;49:DOJJ;50:DOJH;51:EGRW;52:MDKU;53:DOJB;55:EGS2;57:EGRZ;FIELD END HOUSE:KFLM;GARAGE SITE NEXT TO:MDK0;
Field End Close	Halton	LS15	53.7949	-1.4673	1:LTNK;2:EG3B;3:GP5K;4:EG2U;5:EG2S;6:EG2Q;7:GP5I;8:LE8W;9:GP5H;10:LTNJ;11:EG2L;12:EG35;14:EG39;15:GP5O;
Field End Court	Halton	LS15	53.7951	-1.4636	1:EG38;2:EG2Y;3:EG3A;4:LEH9;5:GP5M;6:EG2Z;7:EHWT;8:EHX5;9:EGMJ;10:GP1I;11:EGMH;12:EGMF;14:MB0M;15:EGMC;16:GP1G;17:EGMA;18:GO40;20:EINI;22:EINF;24:EIND;GARAGES NEXT TO 17:GP1F;
Field End Crescent	Halton	LS15	53.7957	-1.4671	1:EINA;2:LTMN;3:EGM8;4:EGLO;5:EGLN;6:EGLL;7:EID4;8:EICS;9:EGLQ;10:EICY;11:MB0V;12:EICV;14:GP1C;15:EID3;16:GP1E;17:EGM4;18:GP1D;19:EGM1;20:EGM9;21:EGLY;22:EGLW;23:EGLU;24:EGLT;25:EGLP;26:MB13;27:EIOW;28:EIOS;29:LTMP;30:EIOY;31:EIOO;32:EION;33:GO4C;35:EFRV;37:EIOR;39:EHWR;41:EFS0;43:LTNG;45:EFRY;47:EHWU;49:EFRT;51:EFRR;53:EFRO;55:EFRN;57:GO4B;59:EIO1;
Field End Gardens	Halton	LS15	53.7960	-1.4657	1:EINY;2:EINO;3:GO46;4:GO43;5:MB10;6:EINQ;7:EIOB;8:GO44;9:EIOH;10:GO4A;11:EIOD;12:EIOC;14:EIOJ;15:EIO9;16:EIO8;18:GO47;20:EIO4;22:EHBS;24:EIO3;26:EIO5;28:EIO6;30:EIO7;32:GO48;34:EIOA;36:LFPJ;38:EIO2;38:MB11;40:EIOE;
Field End Garth	Halton	LS15	53.7948	-1.4656	1:EIOF;2:EIOG;3:EIOI;4:GO49;5:EINP;6:GO42;7:EINR;8:EINS;9:EINT;10:EINU;11:LTMO;12:EINW;14:EINX;16:LFPI;18:GO45;20:EIO0;22:EIOP;24:EINV;26:EIP0;28:MB14;30:EFRP;32:EFRQ;34:EFRS;36:EFRU;38:EFRW;40:EIOZ;42:MB15;44:EFRZ;46:EFS1;48:EFS2;50:EHWS;52:EFRX;54:EIOK;
Field End Green	Halton	LS15	53.7954	-1.4657	1:EIOL;2:EIOM;3:MB12;4:GO4D;5:LFPK;6:EIOQ;7:GO4E;8:EIOT;9:EIOU;10:EIOV;12:EIOX;
Field End Mount	Halton	LS15	53.7966	-1.4634	1:EINM;2:EGLV;3:EGLX;4:MB0L;5:EGLZ;6:EGLR;7:EGM2;8:EGM3;9:EGM5;10:EGM6;
Field End Road	Halton	LS15	53.7959	-1.4634	7:EGM7;9:EGM0;11:EICT;15:EICW;16:EICX;16:EICZ;16:EID0;17:EID2;18:LFPD;19:EID5;20:EID6;21:EGLM;22:MB0K;23:EGMD;24:EID1;26:LFPG;28:EIN9;30:EINB;32:EINC;34:EINE;36:EING;38:EINH;40:MB0Y;42:EINJ;44:EINK;46:LFPH;48:EINL;50:GO41;51:MB0Z;52:EGMB;53:IPWA;54:EIN8;55:JFLG;56:EGME;57:IPWD;58:GP1H;59:EGMI;60:EG30;61:IU7H;62:EG31;63:ITWS;64:EG32;65:GUQQ;66:EG33;67:ITWV;68:EG34;69:MDJY;70:EG36;71:GP5N;72:EG2M;73:ITWY;74:EG2N;75:ITWZ;76:EG2O;77:ITX1;78:MB18;79:GPGH;80:EG2X;81:ITX3;82:EG2K;84:EG2R;86:GP5J;88:EG2T;BIN STORE REAR OF 51 TO 57:ML1D;
Field Head Lane	Drighlington	BD11	53.7476	-1.6626	77:J678;77:J679;113:GDBJ;115:L8RP;117:GDBH;119:GDBF;121:HNOR;123:HODI;7981:GSFR;SOUTHFIELD FARM:JCMN;
Field House Close	Wetherby	LS22	53.9289	-1.4070	1:IW2Z;2:IVTY;3:IVTV;4:F3YZ;5:IVTQ;6:IW2X;7:IW35;
Field Lane	Aberford	LS25	53.8324	-1.3415	1:FVBE;1:IJYB;2:HZ4W;2:HZ4Z;3:K1T6;4:IJY9;5:GQOK;6:K1TI;2 BRUNSWICK COTTAGES:KZVP;3 BRUNSWICK COTTAGES:KZVS;ASHDENE:JCM2;DARIEN HOUSE:K1T5;FERNLEE HOUSE:J5VW;FIELD HOUSE:K1T8;GLEBE BUNGALOW:L06F;NYMAN LODGE:IJYC;SYDENHAM HOUSE:K1TE;THE OLD BARN:GQOJ;THE STABLES:FWBX;
Field Park Grange	Gildersome	LS27	53.7544	-1.6288	1:GE1J;2:I6TF;3:LNAE;4:FJ1E;5:HD7R;6:GAPJ;7:HD7K;8:GC50;9:IJ64;10:GC52;11:HD7W;12:JG0A;14:M41X;15:HD7C;16:HD7M;17:HXLP;18:HD7O;19:IPDY;21:IJ65;23:LCVR;25:HD7S;27:IJ5X;29:HD77;31:HD79;33:E6ND;
Field Terrace	Halton	LS15	53.7997	-1.4660	1:EG2V;1:HSCN;2:DOJF;3:EGRY;4:EGS0;5:EGS1;6:EGS3;7:DOJC;8:EGS9;
Field View	Leeds	LS26	53.7485	-1.4462	1:NPZH;2:NPZO;3:NPZI;5:NPZJ;6:NPZM;7:NPZK;8:NPZL;
Field View	Micklefield	LS26	53.7485	-1.4462	1:MCV5;2:MCV6;3:MCV7;4:MCV8;5:MCV9;6:MCVA;7:MCVB;8:MCVC;9:MCVD;BIN STORE:ML1E;
Field View	Oulton	LS26	53.7485	-1.4462	1:NEPC;2:NEPH;3:NEPB;4:NEPG;6:NEPF;8:NEPE;10:NEPD;
Fieldfare Drive	Allerton Bywater	WF10	53.7451	-1.3639	1:MC82;2:EXHT;3:MC81;4:EXHU;5:MC84;6:E6LK;7:MC83;8:J72F;9:MC7H;10:J72G;11:GXLT;12:JAUT;14:JIJ4;15:MC7I;16:J72H;17:MC7J;18:J72I;19:MC7K;20:J72J;21:MC7L;22:J72L;23:MC7M;24:E6LH;25:MC7N;26:J72M;27:MC7O;28:JAUU;29:MC7P;30:J72N;31:MC7Q;32:JAUV;33:MC7R;34:J72O;35:MC7S;36:J72P;37:MC7T;38:J72Q;
Fieldhead Court	Boston Spa	LS23	53.9039	-1.3557	1:ER5O;2:FMJA;3:KDG1;4:IJAQ;5:ES7U;6:ES84;7:FNJW;8:FNJM;9:FNK7;10:EROU;11:DZEU;12:JDOV;
Fieldhead Drive	Barwick in Elmet	LS15	53.8329	-1.3840	1:IFR7;3:K55S;5:K2GX;7:K2GO;9:LSXM;11:K2GQ;13:JZYD;15:JZY8;19:JZY4;21:K03L;23:E7LR;25:K03E;27:K037;29:E7LT;31:K2GE;33:K2G6;FIELDHEAD HOUSE:J2QY;FIELDHEAD, 1:J5VY;THE VIEW:J2RC;
Fieldhead Drive	Guiseley	LS20	53.8715	-1.7215	1:H3TB;2:H3TY;3:HN9J;4:H3UO;5:HN9K;6:GT9H;7:LOSR;8:LPUC;9:H3UU;10:H3UV;11:H3UX;12:H3UE;13:H3U8;14:HN9F;15:H3UA;16:H3UC;17:H3UD;18:H3UF;19:HN9H;20:HN9I;21:HKDM;22:I34B;23:I34D;24:I34F;25:HSUW;26:I34H;27:LEKR;28:I34I;29:I34J;30:I34M;31:I340;32:I2UX;33:I33U;34:I33W;35:I33Y;36:I33Z;37:LH2K;38:I343;39:I345;40:I347;41:I34Q;42:LC6F;43:HK2I;44:IWEV;45:HK2J;46:IWNR;47:FZC7;48:IWNO;49:IWNP;50:FZC8;51:LC6G;52:HK2E;53:FZC6;54:IWEI;55:HK2F;56:HK2H;57:I34P;58:IWEN;59:LIRV;60:IWEP;61:IWER;62:FZ32;
Fieldhead Grove	Guiseley	LS20	53.8712	-1.7214	1:IWCP;2:IWCS;3:IWD4;4:FZC3;5:IWCY;6:IWCZ;7:IWD1;8:IWD3;9:IWCD;10:IVCB;12:HOJQ;
Fieldhead Paddock	Boston Spa	LS23	53.9043	-1.3562	1:K3FT;3:K0FK;5:K0FJ;7:GQNR;9:K3FX;11:K0FG;15:K0FF;17:K0FD;19:K0FC;21:K0FB;23:K3GR;25:HTIM;28:K3QR;30:K3QQ;32:GVH3;
Fieldhead Road	Guiseley	LS20	53.8703	-1.7188	1:IVCE;1:IWCC;2:IWCE;3:IWCI;4:LC69;5:IWCL;6:IWCW;7:I1UT;8:GTE1;9:I1UV;10:I2UO;11:I1UR;12:I2UQ;13:I1UK;14:IWD7;15:I1UI;16:HJYV;17:LPDN;18:FZ2S;19:LH27;20:I1UO;21:IXOQ;22:IWNN;23:HZ6S;24:IXQN;25:HKDC;26:IXQQ;27:FZ3G;28:FZCC;29:HKDE;30:IXQV;31:LC74;32:HYXP;33:HYXK;34:HYXM;35:HYXN;36:HYXO;37:HYXQ;38:HZ6L;39:HSVD;40:HZ6O;41:IXQZ;42:HKDD;43:IXRC;44:IXRE;45:HKDL;46:IXRH;47:IY0S;48:IY0T;49:G016;50:LIRZ;51:LPE9;52:IXR4;53:LPE8;54:HKDG;55:IXR1;56:IXR2;57:IXRA;58:IXR5;59:HKDI;60:IXR8;61:LC75;62:HYX8;63:HZ6Q;64:IXOS;65:I35S;66:I35U;67:HK9X;68:FZ34;69:I35X;70:LEKU;71:I360;72:IWNY;73:IWNX;74:IWNS;75:IWNU;76:IWNV;77:IWNW;79:IWNZ;81:FZC9;83:IXOJ;85:IXOL;87:I364;89:I35W;91:I36I;93:HYX3;95:HYX5;97:HSVC;99:HKA2;101:FZ3F;103:HYXB;105:HYXE;107:HYXG;109:I36B;111:HKA0;113:I366;115:JIU3;GLENROYD, 2:LPDM;THE SCHOOL BUNGALOW:FX6T;
Fieldhead Terrace	Sheepscar	LS7	53.8065	-1.5418	1:NEY4;2:NFFF;3:NEY3;4:NFFE;5:NEY2;6:NFFD;7:NEY1;8:NFFC;9:NEY0;10:NFFB;11:NEXZ;12:NFFA;14:NFF9;15:NEXY;16:NFF8;17:NEXX;18:NFF7;19:NEXW;20:NFF6;21:NEXV;22:NFF5;23:NEXU;
Fieldhouse Close	Moortown	LS17	53.8433	-1.5406	1:DOJL;2:DOJI;3:EGS7;4:EG3K;5:EG3C;6:EG3I;7:GP5Q;8:LEHA;9:GP5R;10:EG3G;11:EG3J;12:EGRN;14:EGRO;15:EGRR;16:EGRQ;17:EGRU;19:EGRX;19:MAY3;21:EG2P;23:EHX8;25:EHXA;27:EHXB;29:EHXE;31:EFST;33:EHX7;35:LTNH;37:EFSO;
Fieldhouse Drive	Moortown	LS17	53.8443	-1.5396	1:IRAZ;2:MEGK;3:MAZX;4:EFSS;5:GLI6;6:MEFZ;7:GV0W;8:EFSK;9:HUPB;10:EHWW;11:IRB2;12:EHWX;14:EHWY;15:HUPK;16:EHWZ;17:HS7M;18:EHX6;19:JTB6;20:EHWV;21:JTB1;22:EHX1;23:HQES;24:EHX2;25:JTAY;26:EHX4;27:JTAX;28:EG1T;29:JTAV;30:EHX0;31:JTAT;32:EG25;33:JTAS;34:EG26;36:EG27;38:GXEW;40:EG2A;42:EG2J;44:EG24;46:MEGM;48:EG2D;50:EG2G;52:EG1V;54:LE8V;56:EFSV;58:EFSX;60:EG1O;62:EG1P;64:EG1R;66:EG23;68:EFSU;70:EG1W;72:MEGL;74:EG1Z;76:EG20;78:EG22;80:EJZM;82:EGLS;84:DO6S;86:DO6T;88:DO6U;90:DO6W;92:DO6X;94:DO6Z;96:DO6P;98:MEF8;110:DOGM;112:DO6F;114:DO6Y;116:DO67;118:DO68;120:DO69;122:DO6B;124:DO6E;
Fieldhouse Grove	Farsley	LS28	53.8108	-1.6795	1:EC2T;2:EC2X;3:EC3O;4:EC3E;5:F6HU;6:F6I6;7:F6HY;8:F67U;9:F6HH;10:F6HI;11:F9EE;12:FPVB;
Fieldhouse Lawn	Moortown	LS17	53.8440	-1.5409	1:DO65;3:MEF7;5:HTBX;7:DO6M;9:DO6D;11:EHCX;15:EHCY;17:GN4E;
Fieldhouse Walk	Moortown	LS17	53.8447	-1.5408	1:FX0C;2:GG1U;3:GG1T;4:GUVP;5:GG1Z;6:GG1P;7:GG1O;8:GG1M;9:LKIS;10:GG1K;11:GHYB;12:GHY3;14:JC8J;16:GHY1;18:GHXZ;20:GHXY;22:GHY5;24:GR0B;26:GKDH;28:GKDF;30:FX09;MOORFIELD HOUSE NURSING HOME:J5VV;
Fielding Court	Morley	LS27	53.7488	-1.6115	1:L8VV;2:ICL8;3:ICL9;4:ICLA;5:ICLB;6:L8X3;7:LR4Y;8:ICLC;9:ICLD;10:DC8Y;11:IAK0;12:IAK1;
Fielding Gate	Armley	LS12	53.7984	-1.5838	1:HE9W;3:F48J;4:HEA3;5:LM40;6:JBBB;7:HEAL;8:HEAJ;9:HEAS;10:ICRJ;12:ICRN;14:IDSB;16:ICRC;18:IDSO;20:IDSN;22:IDSW;24:IDSC;26:IDSJ;28:F06E;
FIELDING GATE MEWS	Armley	LS12	53.7994	-1.5846	1:G0QU;2:FR4C;3:G1W7;4:G1W5;5:G1W0;6:FR4H;7:FR4G;8:G1WO;9:FR4F;
Fielding Way	Morley	LS27	53.7490	-1.6121	1:MATO;2:H1J4;3:H1J2;4:H1J1;5:E7OS;6:H1IY;7:H1IX;8:H1IW;9:H1IU;10:FUCV;11:H37D;12:FSZT;14:F6FN;15:J65I;16:J65J;17:ICDS;18:ICDT;19:JCJJ;20:ICDU;21:KALT;22:L596;23:L597;24:L598;25:F3MP;26:L44K;27:L44L;28:L44M;29:M8SP;30:LT5A;31:KAU0;32:L44N;33:L44O;34:L44P;35:M8SQ;36:JQW0;37:JJK4;38:ITY6;39:E7PA;40:ITYF;41:JQW6;42:E2EB;43:E2EC;44:E2ED;45:KAU1;46:J6O8;47:E7OQ;48:F6FP;49:F6FS;50:FSZU;51:F6FU;52:MATM;53:FSZV;54:F6FV;55:F6FW;56:F6FX;57:F8PG;58:F8PH;59:FU0F;60:F8PM;BIN STORE TO SIDE OF 6 FIELDING COURT:MMPJ;
