Oast House Croft	Robin Hood	WF3	53.7407	-1.5069	10:JAXZ;11:ERBU;12:ERBS;14:JAXT;15:ERB4;16:ERB3;17:JAXQ;18:JAXO;19:ERAZ;1:JAXW;20:E8BU;21:ERAY;22:GCSQ;23:ERAW;24:GCSP;25:ERB0;26:GCSN;27:E8BW;28:IU5V;29:HAWJ;2:ERBJ;30:IT1D;31:HAWB;32:JSGR;33:HAWD;34:IT5W;35:HAWF;36:IT5E;37:HAWH;38:IT5L;39:HAWI;3:ERBH;40:HWYQ;41:HAVZ;42:HWYE;43:JQLB;44:HXV4;45:IT6B;47:JQXF;49:JQLM;4:LFX8;51:JQXB;53:JSH9;55:LCZX;5:ERBK;6:ETUL;7:IF31;8:ETUJ;9:IF30;
Oastler Road	Calverley	LS28	53.8262	-1.6879	1:K7MP;2:FZWI;3:FW1G;4:JAV5;5:K7MQ;6:K7MR;
Oatland Close	Sheepscar	LS7	53.8102	-1.5409	10:FMGS;11:FMH0;12:FMHG;14:LZH9;15:JDYI;16:ER1Q;17:FMHE;18:JBOP;19:EQRV;1:EU7R;20:LCBK;21:FMFV;22:FMFX;23:FM77;24:FM74;25:FM7E;26:FM79;27:FM7C;28:FMGI;29:FMGL;2:EU85;30:FMGN;31:FMGP;32:FVHW;33:FMG8;34:LCBI;35:FMGE;37:EU7Y;39:ETTE;3:LPN5;41:FNC9;43:FVHP;45:LUGI;47:FVH6;4:FVHB;5:FMH5;6:FVHX;7:LUP9;8:FMGW;9:FMGU;GARAGE SITE:DE8N;
Oatland Court	Sheepscar	LS7	53.8067	-1.5393	100:K8AA;101:KFG5;10:JJR4;11:K80K;12:K80L;14:K80M;15:K80N;16:KFFQ;17:K80O;18:FYG9;19:K80P;1:K743;20:K80Q;21:K80R;22:KFFR;23:K80S;24:K80T;25:K80U;26:K80V;27:KFFS;28:K80W;29:K80X;2:K744;30:FYGA;31:K80Y;32:K80Z;33:KFFT;34:K810;35:K811;36:K812;37:K813;38:KFFU;39:K897;3:K745;40:K898;41:K899;42:FYGB;43:K89A;44:KFFV;45:K89B;46:K89C;47:K89D;48:K89E;49:KFFW;4:K746;50:JJR5;51:K89F;52:GX06;53:K89G;54:K89H;55:FYGC;56:KFFX;57:K89I;58:K89J;59:LWME;5:KE3N;60:K89K;61:KFFY;62:K89L;63:K89M;64:K89N;65:K89O;66:KFFZ;67:K89P;68:FYGD;69:K89Q;6:K747;70:K89R;71:K89S;72:KFG0;73:K89T;74:K89U;75:K89V;76:K89W;77:KFG1;78:K89X;79:K89Y;7:K748;80:FYGE;81:K89Z;82:KFG2;83:K8A0;84:K8A1;85:K8A2;86:K8A3;87:KAAH;88:KFG3;89:K8A4;8:K80I;90:K8A5;91:K8A6;92:KAAI;93:K8A7;94:FYGF;95:KFG4;96:JJR6;97:KAAJ;98:K8A8;99:K8A9;9:K80J;PUMPING STATION, 1101:NPFA;
Oatland Drive	Sheepscar	LS7	53.8072	-1.5389	1 OATLAND HEIGHTS:FP0V;1 OATLAND TOWERS:ESKU;10 OATLAND HEIGHTS:LA50;10 OATLAND TOWERS:ETUI;100 OATLAND HEIGHTS:KBHY;100 OATLAND TOWERS:ETMT;101 OATLAND HEIGHTS:GKY7;101 OATLAND TOWERS:ETMR;10:ER9Z;11 OATLAND HEIGHTS:KGTT;11 OATLAND TOWERS:EU3Y;11:ETN9;12 OATLAND HEIGHTS:FP14;12 OATLAND TOWERS:DDDF;12:FOTW;14 OATLAND HEIGHTS:L9N0;14 OATLAND TOWERS:LAZH;14:FP3D;15 OATLAND HEIGHTS:FP1A;15 OATLAND TOWERS:ETU4;15:LEPK;16 OATLAND HEIGHTS:FP1C;16 OATLAND TOWERS:ETU1;16:EUQ1;17 OATLAND HEIGHTS:FVHS;17 OATLAND TOWERS:ETUB;18 OATLAND HEIGHTS:ESWG;18 OATLAND TOWERS:DDDE;18:HRNM;19 OATLAND HEIGHTS:DDDK;19 OATLAND TOWERS:ER9I;1:ERSI;2 OATLAND HEIGHTS:FP0Y;2 OATLAND TOWERS:ESKX;20 OATLAND HEIGHTS:IJK4;20 OATLAND TOWERS:IGDI;20:EUR2;21 OATLAND HEIGHTS:ESW7;21 OATLAND TOWERS:ER9N;22 OATLAND HEIGHTS:KBIN;22 OATLAND TOWERS:L8VI;22:EUR6;23 OATLAND HEIGHTS:FVH8;23 OATLAND TOWERS:EU45;24 OATLAND HEIGHTS:EPS3;24 OATLAND TOWERS:FVH7;24:EUQU;25 OATLAND HEIGHTS:LXVF;25 OATLAND TOWERS:EU4B;26 OATLAND HEIGHTS:FVHU;26 OATLAND TOWERS:LB86;26:EPU4;27 OATLAND HEIGHTS:FOR9;27 OATLAND TOWERS:EUJE;28 OATLAND HEIGHTS:FL91;28 OATLAND TOWERS:KGT0;28:EPTL;29 OATLAND HEIGHTS:FOR7;29 OATLAND TOWERS:ESN0;2:FP3N;3 OATLAND HEIGHTS:KGTS;3 OATLAND TOWERS:ESL1;30 OATLAND HEIGHTS:FL8Y;30 OATLAND TOWERS:ESN2;30:EU7J;31 OATLAND HEIGHTS:LUOV;31 OATLAND TOWERS:EUJA;32 OATLAND HEIGHTS:FL8O;32 OATLAND TOWERS:EUJ8;32:EPTR;33 OATLAND HEIGHTS:FL8R;33 OATLAND TOWERS:EUJB;34 OATLAND HEIGHTS:EQQ5;34 OATLAND TOWERS:EUJD;34:EPUC;35 OATLAND HEIGHTS:EPNV;35 OATLAND TOWERS:ESN5;36 OATLAND HEIGHTS:EQPL;36 OATLAND TOWERS:ESND;36:HP20;37 OATLAND HEIGHTS:KBIO;37 OATLAND TOWERS:ESNJ;38 OATLAND HEIGHTS:JCY8;38 OATLAND TOWERS:ESNH;38:EPUY;39 OATLAND HEIGHTS:EPNM;39 OATLAND TOWERS:FVHI;3:KCD4;4 OATLAND HEIGHTS:FP0E;4 OATLAND TOWERS:ESKY;40 OATLAND HEIGHTS:FVHK;40 OATLAND TOWERS:LB87;41 OATLAND HEIGHTS:EPNP;41 OATLAND TOWERS:ESN8;42 OATLAND HEIGHTS:EPNR;42 OATLAND TOWERS:L8VH;43 OATLAND HEIGHTS:EQQ8;43 OATLAND TOWERS:ESNA;44 OATLAND HEIGHTS:EQQC;44 OATLAND TOWERS:IFCF;45 OATLAND HEIGHTS:L9LR;45 OATLAND TOWERS:EU9F;46 OATLAND HEIGHTS:KGTK;46 OATLAND TOWERS:EU9D;47 OATLAND HEIGHTS:EQQD;47 OATLAND TOWERS:EU9G;48 OATLAND HEIGHTS:EQPX;48 OATLAND TOWERS:EU99;49 OATLAND HEIGHTS:EQPZ;49 OATLAND TOWERS:KGT6;4:FP3O;5 OATLAND HEIGHTS:FP0G;5 OATLAND TOWERS:HP3E;50 OATLAND HEIGHTS:EQQ2;50 OATLAND TOWERS:KGSY;51 OATLAND HEIGHTS:L9N1;51 OATLAND TOWERS:LAZI;52 OATLAND HEIGHTS:FP26;52 OATLAND TOWERS:EU9H;53 OATLAND HEIGHTS:FP2F;53 OATLAND TOWERS:EU9P;54 OATLAND HEIGHTS:JA1U;54 OATLAND TOWERS:LPN7;55 OATLAND HEIGHTS:FP2E;55 OATLAND TOWERS:IFCJ;56 OATLAND HEIGHTS:FVHT;56 OATLAND TOWERS:EUJ5;57 OATLAND HEIGHTS:FP1W;57 OATLAND TOWERS:LB88;58 OATLAND HEIGHTS:FP1Z;58 OATLAND TOWERS:FVHC;59 OATLAND HEIGHTS:JA1R;59 OATLAND TOWERS:KGSZ;5:LCLQ;6 OATLAND HEIGHTS:FP0K;6 OATLAND TOWERS:ESB8;60 OATLAND HEIGHTS:FP2A;60 OATLAND TOWERS:EU9M;61 OATLAND HEIGHTS:EPNA;61 OATLAND TOWERS:FOTD;62 OATLAND HEIGHTS:EPND;62 OATLAND TOWERS:FOSX;63 OATLAND HEIGHTS:JCY5;63 OATLAND TOWERS:LAE9;64 OATLAND HEIGHTS:KBHZ;64 OATLAND TOWERS:FOT3;65 OATLAND HEIGHTS:KBI0;65 OATLAND TOWERS:FVI0;66 OATLAND HEIGHTS:KGTU;66 OATLAND TOWERS:FOSM;67 OATLAND HEIGHTS:FP2I;67 OATLAND TOWERS:LCLN;68 OATLAND HEIGHTS:EUSA;68 OATLAND TOWERS:FOSQ;69 OATLAND HEIGHTS:GJMD;69 OATLAND TOWERS:FOST;6:HP2W;7 OATLAND HEIGHTS:FP0B;7 OATLAND TOWERS:LAEA;70 OATLAND HEIGHTS:GJMO;70 OATLAND TOWERS:FOT1;71 OATLAND HEIGHTS:GJCN;71 OATLAND TOWERS:KH0Z;72 OATLAND HEIGHTS:FVI7;72 OATLAND TOWERS:FOTF;73 OATLAND HEIGHTS:GJNH;73 OATLAND TOWERS:FOTP;74 OATLAND HEIGHTS:KBI2;74 OATLAND TOWERS:FOTM;75 OATLAND HEIGHTS:GJNE;75 OATLAND TOWERS:FOT7;76 OATLAND HEIGHTS:FN6U;76 OATLAND TOWERS:FOT9;77 OATLAND HEIGHTS:FVI6;77 OATLAND TOWERS:LB89;78 OATLAND HEIGHTS:KBI1;78 OATLAND TOWERS:LB8A;79 OATLAND HEIGHTS:FN7J;79 OATLAND TOWERS:KH0P;7:ESAX;8 OATLAND HEIGHTS:FP1I;8 OATLAND TOWERS:ER9L;80 OATLAND HEIGHTS:FN7W;80 OATLAND TOWERS:FMHI;81 OATLAND HEIGHTS:FN75;81 OATLAND TOWERS:FMHL;82 OATLAND HEIGHTS:KEKY;82 OATLAND TOWERS:FMHN;83 OATLAND HEIGHTS:FVI2;83 OATLAND TOWERS:FMHJ;84 OATLAND HEIGHTS:LGG0;84 OATLAND TOWERS:ESX4;85 OATLAND HEIGHTS:KBHX;85 OATLAND TOWERS:ESX0;86 OATLAND HEIGHTS:KHQV;86 OATLAND TOWERS:ESX7;87 OATLAND HEIGHTS:KE2U;87 OATLAND TOWERS:FMHK;88 OATLAND HEIGHTS:FMWE;88 OATLAND TOWERS:FMHV;89 OATLAND HEIGHTS:KBHW;89 OATLAND TOWERS:JBOW;8:ER9T;9 OATLAND HEIGHTS:FP1S;9 OATLAND TOWERS:ETUG;90 OATLAND HEIGHTS:K9VM;90 OATLAND TOWERS:JBOX;91 OATLAND HEIGHTS:FN8P;91 OATLAND TOWERS:M605;92 OATLAND HEIGHTS:FMWN;92 OATLAND TOWERS:LCBM;93 OATLAND HEIGHTS:FN8A;93 OATLAND TOWERS:FMHS;94 OATLAND HEIGHTS:FVHZ;94 OATLAND TOWERS:JBOU;95 OATLAND HEIGHTS:GKZE;95 OATLAND TOWERS:FVHY;96 OATLAND HEIGHTS:JAZC;96 OATLAND TOWERS:FVHJ;97 OATLAND HEIGHTS:GJK2;97 OATLAND TOWERS:ETN1;98 OATLAND HEIGHTS:GJKD;98 OATLAND TOWERS:JE64;99 OATLAND HEIGHTS:FNFK;99 OATLAND TOWERS:ETN5;9:ETNM;GARAGES ADJACENT OATLAND TOWERS:JE9B;
Oatland Gardens	Sheepscar	LS7	53.8078	-1.5380	10:IGC4;11:EPWI;12:EPWL;14:EPWG;15:ERRS;16:JE96;17:FVHN;18:ERQI;19:ERQJ;1:ERRN;20:ER1T;21:ER1U;22:ER20;23:ERQW;24:ERQZ;25:LDIG;26:LZHN;27:ERQP;28:ERQO;29:ERQQ;2:ESW9;30:ER21;31:FVHH;32:ER99;33:ER84;34:ER85;35:EQYC;36:EQYG;37:EQ61;39:ER8M;3:ERRH;41:ER8T;43:ER8Q;45:ER88;47:ER8E;49:ER8H;4:ERRK;51:EU95;53:FP2L;55:IFCC;57:JA1Z;59:EU92;5:ERRQ;61:EU8Z;63:IFCA;65:HQA5;67:FP2S;69:FM6V;6:FVHO;71:FM71;73:FM70;75:FVHV;77:FM6Z;79:JA22;7:ERR6;81:EU7W;83:EU80;85:EU84;87:EU87;89:FVHA;8:LY1Z;91:HQA3;9:ERRA;GARAGE SITE:ER96;
Oatland Green	Sheepscar	LS7	53.8091	-1.5410	10:FVHM;11:FVH9;12:LZH8;14:EQRG;15:EQQU;16:LOIN;17:ESWZ;18:IF29;19:ET6L;1:EPUX;20:ET6N;21:IF2A;22:IJKA;23:ET6B;24:HP22;25:EPVE;26:EPVH;27:EPVF;28:FVHE;29:EPV9;2:EPUB;30:HP21;31:EPW1;32:FVHF;33:IGC1;34:EPW9;35:EPVO;36:EPVU;37:FP0M;3:EPUF;4:EU7K;5:EQQZ;6:EQR6;7:FVHL;8:EQQP;9:EQRP;
Oatland Place	Sheepscar	LS7	53.8104	-1.5420	11:JD91;15:GGYR;16:GGYE;17:FOHW;18:FN7F;19:GGXZ;1:JAZ8;20:GGLD;21:GGXJ;22:FN8X;24:FNIM;26:LGFS;28:GWL8;2:LUQ1;30:FN86;32:FN5V;34:FNFX;36:FNFB;38:GKY4;3:FNFT;40:GKXN;42:GKYK;44:FOID;4:K9VY;5:FNIL;6:FMVQ;7:FN7N;8:GJND;9:GJMF;PARKING AREA, 244:FN7Z;
Oatland Road	Sheepscar	LS7	53.8103	-1.5418	10:JF86;12:FOHK;14:FOHG;16:GS7H;18:GJKM;20:GJKG;22:GJLF;24:GJL9;26:GJL3;28:GGXN;2:FVI4;30:GGXH;32:GGXA;4:GJLM;6:GJLV;8:GJLH;
Oatlands Drive	Otley	LS21	53.9120	-1.6970	10:J5RD;11:J6YZ;12:J6YW;13:J6YT;14:J6YQ;15:J6YU;16:J8VJ;16A:HYRQ;16B:KCEE;16C:HXJG;17:J8VF;18:J8VB;19:J8V9;1:J7JF;20:E91B;21:J6Y4;22:J6Y0;23:J6XY;24:E918;25:J6YK;26:J6YI;27:J6YG;28:J6YF;2:E73Z;30:J6YC;32:J94M;34:J95B;36:KE20;38:J95C;3:IAQY;40:J955;42:J958;44:J95M;46:J95D;48:J95H;4:IAR3;50:J94V;52:LVFC;54:J94I;5:IAQU;6:MFEK;7:JBK5;8:IAR8;9:IAR6;
