Moresdale Lane	Seacroft	LS14	53.8111	-1.4675	100:GUX9;102:GIP3;104:JA3L;106:GIP8;108:GIP6;110:JA3I;112:M5C8;114:GIP4;116:GG94;118:GH1U;11:GIOL;120:FNYC;122:FNYB;124:FNY9;126:FNY8;128:FNXW;130:M5BK;132:FNY3;134:FNY1;136:FNY0;138:FNXY;140:M5BJ;142:FNY4;144:FNY6;146:KD86;148:FLLS;150:KD85;152:FLLW;154:FNYK;156:FNYI;158:JBVY;15:JA3B;160:FNYG;161:FNYF;162:FNYL;163:FNXX;164:FNO0;165:FNNX;166:FNNO;167:FNO3;168:FNNR;169:M5BH;170:FNNP;171:FNOC;172:FNNU;173:FNXT;174:FNXS;175:LL3I;176:FNO4;178:FNOA;17:M5C6;180:FNO9;181:M5BI;183:FMK3;185:FNYE;187:FMJT;189:M30B;18:GIOI;191:FLMN;19:GIOH;20:HFEM;21:GIOD;22:GINW;23:GIOJ;242:FMJO;244:FMJN;24:GL4H;25:GKHP;26:GKHN;27:GKHM;28:GL4I;29:GK7Y;30:GK7X;31:GK7W;32:GK7V;33:GIE5;34:GINV;35:GINU;36:GUX5;37:GINT;38:GIE6;39:GL4J;40:GINX;41:GIE2;42:GIE0;43:GIDZ;44:GIDX;45:GIP1;47:GJQS;49:GJQP;50:GJQO;51:GJQM;52:GIPG;53:M5C9;54:GJQG;55:GJQF;56:GIPI;57:GJQL;58:M5CA;59:LLOS;60:GJR5;61:GJR4;62:GJR3;63:GJQT;64:GJR7;65:GJR0;66:GJQZ;67:GJQW;68:GJQV;69:GIPA;70:GIOQ;72:GIP0;74:GIOY;76:LLOH;78:JA3F;80:GIP2;82:GIOT;84:M5C7;86:GIOR;88:JA3D;90:GIOV;92:GIOX;94:GIPF;96:GIPE;98:JA3K;9:GION;FLAT 1 CORNMILL HOUSE, 179:NLRT;FLAT 10 CORNMILL HOUSE, 179:NLS2;FLAT 11 CORNMILL HOUSE, 179:NLS3;FLAT 12 CORNMILL HOUSE, 179:NLS4;FLAT 14 CORNMILL HOUSE, 179:NLS5;FLAT 15 CORNMILL HOUSE, 179:NLS6;FLAT 16 CORNMILL HOUSE, 179:NLS7;FLAT 17 CORNMILL HOUSE, 179:NLS8;FLAT 2 CORNMILL HOUSE, 179:NLRU;FLAT 3 CORNMILL HOUSE, 179:NLRV;FLAT 4 CORNMILL HOUSE, 179:NLRW;FLAT 5 CORNMILL HOUSE, 179:NLRX;FLAT 6 CORNMILL HOUSE, 179:NLRY;FLAT 7 CORNMILL HOUSE, 179:NLRZ;FLAT 8 CORNMILL HOUSE, 179:NLS0;FLAT 9 CORNMILL HOUSE, 179:NLS1;MILL CROFT HOUSE, 177:NUPA;
Morris Avenue	Kirkstall	LS5	53.8228	-1.6045	10:FMK8;12:FMK7;2:FMJL;4:FMJJ;6:FMK1;8:FMJQ;
Morris Close	Horsforth	LS18	53.8366	-1.6435	1:MJCS;2:MJCZ;3:MJCT;4:MJCY;5:MJCU;6:MJCX;7:MJCV;8:MJCW;
MORRIS FOLD	Horsforth	LS18	53.8366	-1.6435	10:MJG1;2:MJG5;4:MJG4;6:MJG3;8:MJG2;
Morris Grove	Kirkstall	LS5	53.8194	-1.5991	10:FMJW;11:MHQB;12:KD8E;13:FLM8;14:FLM7;15:FLM6;16:LPVD;17:KD87;18:KD89;19:FLM2;1:FMK6;1A:FMK5;20:FLM1;21:KD88;22:FLLZ;23:FLLX;24:FLMF;25:FLM4;27:KD8D;28:FLMK;2:FMK4;3:FMJV;4:FMK2;5:MHQD;6:FMK0;7:FMJY;8:LGFG;9:LPVO;FIRST FLOOR ROOM, 28:KGFA;GROUND FLOOR ROOM, 28:M9OQ;
Morris Lane	Kirkstall	LS5	53.8198	-1.6023	10:FLMC;12:GUCF;16:GI7W;22A:K5CD;24A:K5CE;28:GGK5;3 ABBEY COURT:GGJR;30:M30I;32:GGJT;34:GGJO;36:GGK0;38:JH5Y;4 ABBEY COURT:LPJ4;40:GGJY;46:GVK9;48:MHQN;5 ABBEY COURT:GGJN;50:FNNM;54:FNNK;5:GWI7;6 ABBEY COURT:MHZY;61:JB5T;62:FMO9;64:FNNN;66:JB5S;68:FMO6;70:FMO5;72:FMO4;74:FMNU;76:FMOA;78:JAX2;7:FLME;80:FMNF;82:JAX1;84:FMND;86:FMNB;88:FMNI;90:FMNA;92:FMN9;94:JAX0;9:FLMD;ABBEY HOUSE LODGE:KBE8;BASEMENT AND GROUND FLOOR FLAT, 59:ML3Y;BASEMENT FLAT, 54:H7WY;FIRST AND SECOND FLOOR FLAT, 59:ML3Z;FLAT 1, 18:K5CA;FLAT 1, 20:L824;FLAT 1, 22:MBEF;FLAT 1, 24:DDBE;FLAT 1, 42:K5CG;FLAT 1, 44:M31J;FLAT 1, 56:MH30;FLAT 2, 18:JCUD;FLAT 2, 20:HQZG;FLAT 2, 42:K5CH;FLAT 2, 44:ME4O;FLAT 2, 56:JIW2;FLAT 3, 18:K5CC;FLAT 3, 20:LPJJ;FLAT 3, 22:MBEG;FLAT 3, 24:GI84;FLAT 3, 42:JCUF;FLAT 3, 44:K5CI;FLAT 3, 56:MH31;FLAT 4, 18:K5CB;FLAT 4, 22:MBEH;FLAT 4, 24:GHHH;FLAT 4, 56:MH32;FLAT 5, 18:MBHM;FLAT 5, 22:MBEI;FLAT 5, 24:GI80;FLAT 5, 56:MH33;FLAT 6, 56:MH34;FLAT 7, 56:MH35;FLAT 8, 56:MH36;FLAT 9, 36:L8SQ;FLAT 9, 56:MH37;FLAT A, 20:LVPA;FLAT A, 26:JCUE;FLAT AT, 13:LHKI;FLAT B, 20:HQJG;FLAT B, 26:K5CF;FLAT C, 20:HQJH;FLAT NO 3, 36:GGK3;ROOM 1, 7:O1RC;ROOM 2, 7:O1RD;ROOM 3, 7:O1RE;ROOM 4, 7:O1RF;ROOM 5, 7:O1RG;ROOM 6, 36:KEXT;ROOM 7, 36:KEXU;ROOM 8, 36:GXZD;ROOM NO 1, 36:GGJQ;ROOM NO 2, 36:L9K7;ROOM NO 4, 36:GGK2;ROOM NO 5, 36:KETZ;THE ANNEXE, 94:NTZX;THE COACH HOUSE, 36:M5MK;THE OLD SCHOOL HOUSE, 4345:KC8B;
Morris Place	Morley	LS27	53.7494	-1.6095	10:FOMS;12:FOMY;2:FLT1;4:FLSU;6:EQ4G;8:FLTA;
Morris View	Kirkstall	LS5	53.8190	-1.5999	10:GUBQ;11:MHQG;12:FMNM;13:FMNK;14:JAX3;15:FMLJ;16:GIRZ;17:GFXD;18:GFXC;19:LTR4;1:FMNN;20:GFXA;21:GFX8;23:FKW9;25:GVKW;2:FMNP;3:LL34;4:JAX6;5:FMNS;6:FMNR;7:JAX5;8:FMNJ;9:FMNV;
Morritt Avenue	Halton	LS15	53.8028	-1.4609	10:GFXS;11:M7PY;12:GFXG;13:GFXX;14:GFXN;15:GFXL;16:GFXK;17:GFXI;18:GFXH;19:GFXQ;1:GFXF;20:GFX0;21:FKVS;23:FKVF;24:FKVU;26:LDSE;26A:FKW6;26B:FKVH;27:FKVG;27A:LDSF;28:FKVO;28A:FKW4;29:M7PA;2:M7PX;30:LTIY;3:GS8I;4:GFX1;5:GFX5;6:GFX7;7:GFXV;8:GS8K;9:GFXT;FIRST FLOOR FLAT, 22:FKVP;FLAT 1, 25:EY7B;FLAT 2, 25:EY7C;FLAT 3, 25:EY7D;FLAT GROUND FLOOR, 22:L823;SECOND FLOOR FLAT, 22:M7P9;SITE BETWEEN 3 AND 5:GFX3;
MORRITT DRIVE	Halton	LS15	53.7954	-1.4722	101:GFYN;103:JAZU;105:GFYM;107:GS8M;109:M7Q0;111:GFYB;113:GFYJ;115:GFYH;117:JAZS;11:FKVW;13:FKVV;15:MB5S;17:GS8J;19:GIRX;21:GFYY;23:GFYX;25:GFYP;27:GFYW;29:GFYU;31:JAZW;33:GFYS;35:GFYQ;37:GIS7;39:GS8N;3A:MALO;41:GISE;43:GISC;45:GISB;47:JIB3;49:LUDT;51:GIS0;53:GIS8;55:GIS5;57:GIS4;59:GIS2;5:FKW0;61:GIS1;63:GFXY;65:JAZV;67:GFY9;7:FKVZ;81:GFY8;83:JAZP;85:GFY7;87:GFY5;89:GFY4;91:GFY3;93:GFY1;95:LTR5;97:GFYI;99:M7PZ;9:FKVY;FLAT 1, 1:KA2U;FLAT 2, 1:JH4G;FLAT 3, 1:KXSZ;FLAT 4, 1:DKUM;
