HILL COURT AVENUE	Bramley	LS13	53.8088	-1.6323	10:IQK0;11:IQUE;12:E5WL;14:LIDS;15:HXMD;16:HXMJ;17:HXM8;18:IQJS;1:HXCU;20:IQJM;2:IPH9;3:IPGG;4:IPGA;5:IPH6;6:IPH0;7:GQTV;8:IQTV;9:IQTO;
Hill Court Drive	Bramley	LS13	53.8175	-1.6357	10:HUSO;11:GOFQ;11A:HYNR;12:IQUS;14:IRW5;15:E5VO;15A:HRY7;15B:GQ90;16:E5VG;17:HVLH;18:HVL9;19:FUDJ;1:IQJN;20:GY9X;21:LN1S;22:ITGZ;23:HWCX;24:HWD9;25:GZL4;26:ITG4;27:ITFJ;28:HWWZ;29:E5W3;2:HXM5;30:G3PI;31:GP9N;32:HVN7;33:E5VY;34:HVO5;35:GPKG;36:G4YE;37:G4ZA;38:G4YV;39:HTYV;3:HRTL;40:ITIE;41:ITHX;42:ITJ1;43:E5WO;45:HUSR;46:IS83;47:IT8I;48:IPJD;49:E5WQ;4:IQTR;50:HVMW;51:HVMA;52:IUJK;53:IPIQ;54:GPH8;55:IUJY;56:IUII;57:HVLT;58:IPJ3;59:IT8X;5:GQTU;60:IT7T;61:IUIA;62:G4ZJ;63:LC47;64:G4Y9;65:HVNY;66:HVNH;67:HWXA;69:HWX0;6:IPG6;71:GM5B;73:GZLN;75:HWDM;77:HWCT;7:GN5K;8:IS6H;9:LIE7;
Hill Court Fold	Bramley	LS13	53.8172	-1.6370	1:DY1K;2:DY1J;3:DY1I;4:DY1G;5:I76J;6:F0Q5;
HILL COURT GROVE	Bramley	LS13	53.8088	-1.6323	10:IQTU;11:HXM0;1:FUDE;2:GY8X;3:LNN2;4:HWN2;5:IQVR;6:IS78;7:IS7J;8:IPHK;9:E5WI;
Hill Court View	Bramley	LS13	53.8170	-1.6377	1:HNIK;2:IX19;3:GEH2;4:I0KV;5:IXA5;
Hill Crescent	Rawdon	LS19	53.8571	-1.6779	11:JKXO;15:KJB1;17:JMHD;18:JMHF;19:JKMS;1:JKX9;20:JKMV;21:JKMP;22:KIAT;23:FZ0K;24:KJAY;25:HTAE;26:KJAV;27:KJAW;28:JKWD;29:JKNH;30:JKNK;31:JKWL;32:JKWE;33:GRMJ;34:JKWJ;35:JKN6;36:JKN0;37:JKN3;38:JKNE;39:FYZS;3:FYZT;40:LL6N;41:JKND;42:FZY1;44:FZY0;46:KJSV;5:JKX6;7:JKXE;9:FX7N;
HILL CREST	COLLINGHAM	LS22	53.9082	-1.4113	19:IO8P;COLLINGWOOD:K77K;COURTFIELD:IL91;CRESKELD HOUSE:IO8J;FAIRHAVEN:INAP;FERNSIDE:IO8M;FIR TREES:INAR;GLENSIDE:LNYU;GREENBANK:INAO;HILLCREST:IO8R;HILLINGDON:EWXZ;HILLSIDE:EWXV;HUNTERS MOON:INAB;LYNDENE:GUYI;MEADOWCROFT:IO8N;OMEGA:INAQ;ROSEBANK:LZKI;SANSIMEON HOUSE:INAS;SOMERVILLE:EYGJ;ST MUNGOS:IO8K;ST WILFRIDS:L90W;THE BUNGALOW:INAU;WEST FIELD HOUSE:LAW9;WHARFE GHYLL:LA1U;WINHAVEN:K6T7;WOODLANDS:LBQ9;
Hill Crest	Swillington	LS26	53.7676	-1.4241	10:EQ4D;11:EUH3;12:EQ4K;13:EUG4;14:JDTH;15:EQ4Z;16:DVE5;17:EQFZ;18:ER3Z;19:FNCM;1:FNE4;1A:FNEG;20:ES2H;21:ER2B;22:ER35;23:EU5I;24:EU6D;26:FNDJ;27:F4U4;28:FYRU;29:EUD8;2:FNEX;2A:LEZH;30:EUDE;31:ET0T;32:EQ14;33:EU2G;35:EQ1T;37:EQ1Q;38:EQ2W;39:IF2L;3:ES2G;40:EUDL;42:EU3P;44:ES3D;46:ET2N;48:FNOF;4:F4KS;5:EQGL;6:DVF4;7:DVE6;8:JDTJ;9:EQ58;GARAGE SITE:EU69;
Hill End Close	Armley	LS12	53.7982	-1.6087	1:HYDC;2:HYDF;3:HYE3;4:HYEB;5:HYE8;6:LJDL;7:HYDS;8:HYDU;
Hill End Crescent	Armley	LS12	53.7980	-1.6097	10:H00P;12:H010;14:FS18;16:H01U;18:FUIQ;1:GQ61;20:HXHQ;22:H01K;24:L8IW;26:EY2D;28:GVZI;2:HYE0;30:F169;31:H4V6;32:EY2E;33:HR1W;34:EY2F;35:H4VT;36:EY2G;37:H4VX;38:EY2H;39:H0PG;3:LW2T;40:EY2I;41:H0P0;42:EY2J;43:H0OZ;44:EY2K;45:GZNM;46:EY2L;47:MA5Q;48:EY2M;49:FRBZ;4:H015;50:L8IX;51:M6QR;52:G68Z;53:E4L2;54:G7A8;55:G4CZ;56:G7KV;57:G4CX;58:H2GJ;5:H018;60:H2GM;6:H01B;7:H00R;8:H00S;CAR PARKING COURT REAR OF 26 TO 48:MLET;
